innings,over,ball,legal_ball_index,team_score,wickets_lost,balls_left,current_run_rate,required_run_rate,runs_needed,pressure_index,recent_runs_6,recent_wickets_12,is_powerplay,is_middle_overs,is_death_overs,batting_team_code,bowling_team_code,venue_code
1,17,3,105,173,3,15,9.885714285714286,0.0,0,30.87,11.0,1.0,0,0,1,8,16,23
1,17,4,106,174,3,14,9.849056603773585,0.0,0,31.08,6.0,1.0,0,0,1,8,16,23
1,17,5,107,178,3,13,9.981308411214954,0.0,0,31.29,8.0,1.0,0,0,1,8,16,23
1,17,6,108,179,3,12,9.944444444444445,0.0,0,31.5,7.0,1.0,0,0,1,8,16,23
1,18,1,109,185,3,11,10.18348623853211,0.0,0,31.71,13.0,1.0,0,0,1,8,16,23
1,18,2,110,185,3,10,10.090909090909092,0.0,0,31.92,12.0,1.0,0,0,1,8,16,23
1,18,3,111,191,3,9,10.324324324324325,0.0,0,32.12,18.0,1.0,0,0,1,8,16,23
1,18,4,112,195,3,8,10.446428571428571,0.0,0,32.33,21.0,1.0,0,0,1,8,16,23
1,18,5,113,196,3,7,10.4070796460177,0.0,0,32.54,18.0,1.0,0,0,1,8,16,23
1,18,6,114,200,3,6,10.526315789473685,0.0,0,32.75,21.0,1.0,0,0,1,8,16,23
1,19,1,115,206,3,5,10.747826086956522,0.0,0,32.96,21.0,0.0,0,0,1,8,16,23
1,19,2,116,212,3,4,10.96551724137931,0.0,0,33.17,27.0,0.0,0,0,1,8,16,23
1,19,3,117,214,3,3,10.974358974358974,0.0,0,33.38,23.0,0.0,0,0,1,8,16,23
1,19,4,118,214,3,2,10.88135593220339,0.0,0,33.58,19.0,0.0,0,0,1,8,16,23
1,19,5,119,216,3,1,10.890756302521009,0.0,0,33.79,20.0,0.0,0,0,1,8,16,23
1,19,6,120,222,3,0,11.1,0.0,0,33.79,22.0,0.0,0,0,1,8,16,23
2,0,1,1,1,0,119,6.0,11.193277310924369,222,84.16,1.0,0.0,1,0,0,16,8,23
2,0,2,2,2,0,118,6.0,11.23728813559322,221,84.7,2.0,0.0,1,0,0,16,8,23
2,0,3,3,2,0,117,4.0,11.333333333333334,221,85.62,2.0,0.0,1,0,0,16,8,23
2,0,4,4,3,0,116,4.5,11.379310344827585,220,86.18,3.0,0.0,1,0,0,16,8,23
2,0,5,5,4,0,115,4.8,11.42608695652174,219,86.74,4.0,0.0,1,0,0,16,8,23
2,0,6,6,4,0,114,4.0,11.526315789473685,219,87.7,4.0,0.0,1,0,0,16,8,23
2,0,7,6,4,0,114,4.0,11.526315789473685,219,87.7,3.0,0.0,1,0,0,16,8,23
2,1,1,7,4,1,113,3.4285714285714284,11.628318584070797,219,91.67,2.0,1.0,1,0,0,16,8,23
2,1,2,8,4,1,112,3.0,11.732142857142858,219,92.66,2.0,1.0,1,0,0,16,8,23
2,1,3,9,8,1,111,5.333333333333333,11.621621621621621,215,92.04,5.0,1.0,1,0,0,16,8,23
2,1,4,10,9,1,110,5.4,11.672727272727272,214,92.63,5.0,1.0,1,0,0,16,8,23
2,1,5,11,9,1,109,4.909090909090909,11.779816513761467,214,93.64,5.0,1.0,1,0,0,16,8,23
2,1,6,12,9,1,108,4.5,11.88888888888889,214,94.67,5.0,1.0,1,0,0,16,8,23
2,2,1,13,9,1,107,4.153846153846154,12.0,214,95.71,5.0,1.0,1,0,0,16,8,23
2,2,2,14,9,2,106,3.857142857142857,12.11320754716981,214,99.77,5.0,2.0,1,0,0,16,8,23
2,2,3,15,10,2,105,4.0,12.17142857142857,213,100.0,2.0,2.0,1,0,0,16,8,23
2,2,4,16,10,2,104,3.75,12.288461538461538,213,100.0,1.0,2.0,1,0,0,16,8,23
2,2,5,17,11,2,103,3.8823529411764706,12.349514563106796,212,100.0,2.0,2.0,1,0,0,16,8,23
2,2,6,18,11,2,102,3.6666666666666665,12.470588235294118,212,100.0,2.0,2.0,1,0,0,16,8,23
2,2,7,18,12,2,102,4.0,12.411764705882353,211,100.0,3.0,1.0,1,0,0,16,8,23
2,3,1,19,14,2,101,4.421052631578948,12.415841584158416,209,100.0,5.0,1.0,1,0,0,16,8,23
2,3,2,20,15,2,100,4.5,12.48,208,100.0,5.0,1.0,1,0,0,16,8,23
2,3,3,21,15,2,99,4.285714285714286,12.606060606060606,208,100.0,5.0,1.0,1,0,0,16,8,23
2,3,4,22,16,2,98,4.363636363636363,12.673469387755102,207,100.0,5.0,1.0,1,0,0,16,8,23
2,3,5,23,16,2,97,4.173913043478261,12.804123711340207,207,100.0,5.0,1.0,1,0,0,16,8,23
2,3,6,24,16,2,96,4.0,12.9375,207,100.0,4.0,1.0,1,0,0,16,8,23
2,4,1,25,17,2,95,4.08,13.010526315789473,206,100.0,3.0,0.0,1,0,0,16,8,23
2,4,2,26,18,2,94,4.153846153846154,13.085106382978724,205,100.0,3.0,0.0,1,0,0,16,8,23
2,4,3,27,18,2,93,4.0,13.225806451612904,205,100.0,3.0,0.0,1,0,0,16,8,23
2,4,4,28,24,2,92,5.142857142857143,12.978260869565217,199,100.0,8.0,0.0,1,0,0,16,8,23
2,4,5,29,24,3,91,4.9655172413793105,13.12087912087912,199,100.0,8.0,1.0,1,0,0,16,8,23
2,4,6,30,24,3,90,4.8,13.266666666666667,199,100.0,8.0,1.0,1,0,0,16,8,23
2,5,1,31,24,3,89,4.645161290322581,13.415730337078651,199,100.0,7.0,1.0,1,0,0,16,8,23
2,5,2,32,24,4,88,4.5,13.568181818181818,199,100.0,6.0,2.0,1,0,0,16,8,23
2,5,3,33,24,4,87,4.363636363636363,13.724137931034482,199,100.0,6.0,2.0,1,0,0,16,8,23
2,5,4,34,25,4,86,4.411764705882353,13.813953488372093,198,100.0,1.0,2.0,1,0,0,16,8,23
2,5,5,35,26,4,85,4.457142857142857,13.905882352941177,197,100.0,2.0,2.0,1,0,0,16,8,23
2,5,6,36,26,4,84,4.333333333333333,14.071428571428571,197,100.0,2.0,2.0,1,0,0,16,8,23
2,6,1,37,26,4,83,4.216216216216216,14.240963855421686,197,100.0,2.0,2.0,0,1,0,16,8,23
2,6,2,38,26,4,82,4.105263157894737,14.414634146341463,197,100.0,2.0,2.0,0,1,0,16,8,23
2,6,3,39,27,4,81,4.153846153846154,14.518518518518519,196,100.0,3.0,2.0,0,1,0,16,8,23
2,6,4,40,28,4,80,4.2,14.625,195,100.0,3.0,2.0,0,1,0,16,8,23
2,6,5,41,29,4,79,4.2439024390243905,14.734177215189874,194,100.0,3.0,1.0,0,1,0,16,8,23
2,6,6,42,29,4,78,4.142857142857143,14.923076923076923,194,100.0,3.0,1.0,0,1,0,16,8,23
2,6,7,42,29,4,78,4.142857142857143,14.923076923076923,194,100.0,3.0,1.0,0,1,0,16,8,23
2,6,8,42,33,4,78,4.714285714285714,14.615384615384615,190,100.0,7.0,0.0,0,1,0,16,8,23
2,7,1,43,34,4,77,4.744186046511628,14.727272727272727,189,100.0,7.0,0.0,0,1,0,16,8,23
2,7,2,44,35,4,76,4.7727272727272725,14.842105263157896,188,100.0,7.0,0.0,0,1,0,16,8,23
2,7,3,45,36,4,75,4.8,14.96,187,100.0,7.0,0.0,0,1,0,16,8,23
2,7,4,46,38,4,74,4.956521739130435,15.0,185,100.0,9.0,0.0,0,1,0,16,8,23
2,7,5,47,38,5,73,4.851063829787234,15.205479452054794,185,100.0,9.0,1.0,0,1,0,16,8,23
2,7,6,48,38,5,72,4.75,15.416666666666666,185,100.0,5.0,1.0,0,1,0,16,8,23
2,8,1,49,38,5,71,4.653061224489796,15.633802816901408,185,100.0,4.0,1.0,0,1,0,16,8,23
2,8,2,50,38,6,70,4.56,15.857142857142858,185,100.0,3.0,2.0,0,1,0,16,8,23
2,8,3,51,38,6,69,4.470588235294118,16.08695652173913,185,100.0,2.0,2.0,0,1,0,16,8,23
2,8,4,52,39,6,68,4.5,16.235294117647058,184,100.0,1.0,2.0,0,1,0,16,8,23
2,8,5,53,40,6,67,4.528301886792453,16.388059701492537,183,100.0,2.0,2.0,0,1,0,16,8,23
2,8,6,54,41,6,66,4.555555555555555,16.545454545454547,182,100.0,3.0,2.0,0,1,0,16,8,23
2,8,7,54,43,6,66,4.777777777777778,16.363636363636363,180,100.0,5.0,2.0,0,1,0,16,8,23
2,8,8,54,43,7,66,4.777777777777778,16.363636363636363,180,100.0,5.0,3.0,0,1,0,16,8,23
2,9,1,55,44,7,65,4.8,16.523076923076925,179,100.0,6.0,3.0,0,1,0,16,8,23
2,9,2,56,44,7,64,4.714285714285714,16.78125,179,100.0,5.0,3.0,0,1,0,16,8,23
2,9,3,57,44,7,63,4.631578947368421,17.047619047619047,179,100.0,4.0,2.0,0,1,0,16,8,23
2,9,4,58,45,7,62,4.655172413793103,17.225806451612904,178,100.0,4.0,2.0,0,1,0,16,8,23
2,9,5,59,46,7,61,4.677966101694915,17.40983606557377,177,100.0,3.0,2.0,0,1,0,16,8,23
2,9,6,60,50,7,60,5.0,17.3,173,100.0,7.0,1.0,0,1,0,16,8,23
2,9,7,60,51,7,60,5.1,17.2,172,100.0,7.0,1.0,0,1,0,16,8,23
2,10,1,61,51,7,59,5.016393442622951,17.491525423728813,172,100.0,7.0,1.0,0,1,0,16,8,23
2,10,2,62,51,7,58,4.935483870967742,17.79310344827586,172,100.0,7.0,1.0,0,1,0,16,8,23
2,10,3,63,51,7,57,4.857142857142857,18.105263157894736,172,100.0,6.0,1.0,0,1,0,16,8,23
2,10,4,64,52,7,56,4.875,18.321428571428573,171,100.0,6.0,1.0,0,1,0,16,8,23
2,10,5,65,56,7,55,5.1692307692307695,18.21818181818182,167,100.0,6.0,0.0,0,1,0,16,8,23
2,10,6,66,56,7,54,5.090909090909091,18.555555555555557,167,100.0,5.0,0.0,0,1,0,16,8,23
2,11,1,67,57,8,53,5.104477611940299,18.79245283018868,166,100.0,6.0,1.0,0,1,0,16,8,23
2,11,2,68,57,8,52,5.029411764705882,19.153846153846153,166,100.0,6.0,1.0,0,1,0,16,8,23
2,11,3,69,57,8,51,4.956521739130435,19.529411764705884,166,100.0,6.0,1.0,0,1,0,16,8,23
2,11,4,70,58,8,50,4.9714285714285715,19.8,165,100.0,6.0,1.0,0,1,0,16,8,23
2,11,5,71,58,8,49,4.901408450704225,20.20408163265306,165,100.0,2.0,1.0,0,1,0,16,8,23
2,11,6,72,59,8,48,4.916666666666667,20.5,164,100.0,3.0,1.0,0,1,0,16,8,23
2,12,1,73,65,8,47,5.342465753424658,20.170212765957448,158,100.0,8.0,1.0,0,1,0,16,8,23
2,12,2,74,67,8,46,5.4324324324324325,20.347826086956523,156,100.0,10.0,1.0,0,1,0,16,8,23
2,12,3,75,68,8,45,5.44,20.666666666666668,155,100.0,11.0,1.0,0,1,0,16,8,23
2,12,4,76,69,8,44,5.447368421052632,21.0,154,100.0,11.0,1.0,0,1,0,16,8,23
2,12,5,77,69,8,43,5.376623376623376,21.488372093023255,154,100.0,11.0,1.0,0,1,0,16,8,23
2,12,6,78,69,8,42,5.3076923076923075,22.0,154,100.0,10.0,1.0,0,1,0,16,8,23
2,12,7,78,70,8,42,5.384615384615385,21.857142857142858,153,100.0,5.0,0.0,0,1,0,16,8,23
2,13,1,79,70,9,41,5.3164556962025316,22.390243902439025,153,100.0,3.0,1.0,0,1,0,16,8,23
2,13,2,80,71,9,40,5.325,22.8,152,100.0,3.0,1.0,0,1,0,16,8,23
2,13,3,81,71,9,39,5.2592592592592595,23.384615384615383,152,100.0,2.0,1.0,0,1,0,16,8,23
2,13,4,82,71,9,38,5.195121951219512,24.0,152,100.0,2.0,1.0,0,1,0,16,8,23
2,13,5,83,71,9,37,5.132530120481928,24.64864864864865,152,100.0,2.0,1.0,0,1,0,16,8,23
2,13,6,84,77,9,36,5.5,24.333333333333332,146,100.0,7.0,1.0,0,1,0,16,8,23
2,14,1,85,78,9,35,5.5058823529411764,24.857142857142858,145,100.0,8.0,1.0,0,1,0,16,8,23
2,14,2,86,78,9,34,5.441860465116279,25.58823529411765,145,100.0,7.0,1.0,0,1,0,16,8,23
2,14,3,87,78,9,33,5.379310344827586,26.363636363636363,145,100.0,7.0,1.0,0,1,0,16,8,23
2,14,4,88,79,9,32,5.386363636363637,27.0,144,100.0,8.0,1.0,0,1,0,16,8,23
2,14,5,89,80,9,31,5.393258426966292,27.677419354838708,143,100.0,9.0,1.0,0,1,0,16,8,23
2,14,6,90,81,9,30,5.4,28.4,142,100.0,4.0,1.0,0,1,0,16,8,23
2,14,7,90,81,9,30,5.4,28.4,142,100.0,3.0,0.0,0,1,0,16,8,23
2,15,1,91,82,9,29,5.406593406593407,29.17241379310345,141,100.0,4.0,0.0,0,0,1,16,8,23
2,15,2,92,82,10,28,5.3478260869565215,30.214285714285715,141,100.0,4.0,1.0,0,0,1,16,8,23
1,0,1,1,0,0,119,0.0,0.0,0,0.21,0.0,0.0,1,0,0,0,6,41
1,0,2,2,0,0,118,0.0,0.0,0,0.42,0.0,0.0,1,0,0,0,6,41
1,0,3,3,1,0,117,2.0,0.0,0,0.63,1.0,0.0,1,0,0,0,6,41
1,0,4,4,1,0,116,1.5,0.0,0,0.83,1.0,0.0,1,0,0,0,6,41
1,0,5,5,5,0,115,6.0,0.0,0,1.04,5.0,0.0,1,0,0,0,6,41
1,0,6,6,5,0,114,5.0,0.0,0,1.25,5.0,0.0,1,0,0,0,6,41
1,1,1,7,9,0,113,7.714285714285714,0.0,0,1.46,9.0,0.0,1,0,0,0,6,41
1,1,2,8,13,0,112,9.75,0.0,0,1.67,13.0,0.0,1,0,0,0,6,41
1,1,3,9,17,0,111,11.333333333333334,0.0,0,1.87,16.0,0.0,1,0,0,0,6,41
1,1,4,10,19,0,110,11.4,0.0,0,2.08,18.0,0.0,1,0,0,0,6,41
1,1,5,11,20,0,109,10.909090909090908,0.0,0,2.29,15.0,0.0,1,0,0,0,6,41
1,1,6,12,20,0,108,10.0,0.0,0,2.5,15.0,0.0,1,0,0,0,6,41
1,1,7,12,20,0,108,10.0,0.0,0,2.5,11.0,0.0,1,0,0,0,6,41
1,2,1,13,20,0,107,9.23076923076923,0.0,0,2.71,7.0,0.0,1,0,0,0,6,41
1,2,2,14,25,0,106,10.714285714285714,0.0,0,2.92,8.0,0.0,1,0,0,0,6,41
1,2,3,15,25,0,105,10.0,0.0,0,3.12,6.0,0.0,1,0,0,0,6,41
1,2,4,16,26,0,104,9.75,0.0,0,3.33,6.0,0.0,1,0,0,0,6,41
1,2,5,17,26,1,103,9.176470588235293,0.0,0,6.54,6.0,1.0,1,0,0,0,6,41
1,2,6,18,27,1,102,9.0,0.0,0,6.75,7.0,1.0,1,0,0,0,6,41
1,2,7,18,27,1,102,9.0,0.0,0,6.75,7.0,1.0,1,0,0,0,6,41
1,3,1,19,27,1,101,8.526315789473685,0.0,0,6.96,2.0,1.0,1,0,0,0,6,41
1,3,2,20,27,1,100,8.1,0.0,0,7.17,2.0,1.0,1,0,0,0,6,41
1,3,3,21,28,1,99,8.0,0.0,0,7.38,2.0,1.0,1,0,0,0,6,41
1,3,4,22,29,1,98,7.909090909090909,0.0,0,7.58,3.0,1.0,1,0,0,0,6,41
1,3,5,23,29,1,97,7.565217391304348,0.0,0,7.79,2.0,1.0,1,0,0,0,6,41
1,3,6,24,33,1,96,8.25,0.0,0,8.0,6.0,1.0,1,0,0,0,6,41
1,4,1,25,33,1,95,7.92,0.0,0,8.21,6.0,1.0,1,0,0,0,6,41
1,4,2,26,34,1,94,7.846153846153846,0.0,0,8.42,7.0,1.0,1,0,0,0,6,41
1,4,3,27,38,1,93,8.444444444444445,0.0,0,8.62,10.0,1.0,1,0,0,0,6,41
1,4,4,28,42,1,92,9.0,0.0,0,8.83,13.0,0.0,1,0,0,0,6,41
1,4,5,29,42,1,91,8.689655172413794,0.0,0,9.04,13.0,0.0,1,0,0,0,6,41
1,4,6,30,42,1,90,8.4,0.0,0,9.25,9.0,0.0,1,0,0,0,6,41
1,5,1,31,46,1,89,8.903225806451612,0.0,0,9.46,13.0,0.0,1,0,0,0,6,41
1,5,2,32,52,1,88,9.75,0.0,0,9.67,18.0,0.0,1,0,0,0,6,41
1,5,3,33,52,1,87,9.454545454545455,0.0,0,9.88,14.0,0.0,1,0,0,0,6,41
1,5,4,34,53,1,86,9.352941176470589,0.0,0,10.08,11.0,0.0,1,0,0,0,6,41
1,5,5,35,53,1,85,9.085714285714285,0.0,0,10.29,11.0,0.0,1,0,0,0,6,41
1,5,6,36,53,1,84,8.833333333333334,0.0,0,10.5,11.0,0.0,1,0,0,0,6,41
1,6,1,37,57,1,83,9.243243243243244,0.0,0,10.71,11.0,0.0,0,1,0,0,6,41
